Income,Kidhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumStorePurchases,NumWebVisitsMonth,Complain,WebPurchases,Age,Total_Spending,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
48985.0,0,13,19,13,18,10,7,8,3,3,0,0,57,75,0,0,0,0,1,0,0,0
35322.0,1,34,28,9,37,12,7,13,4,8,0,0,57,106,0,1,0,0,0,0,1,0
77142.0,0,54,476,75,162,29,151,97,8,2,0,1,77,990,0,1,0,0,1,0,0,0
81657.0,0,69,364,40,425,158,60,50,8,1,0,0,56,1097,0,1,0,0,0,1,0,0
14421.0,0,81,0,0,2,3,3,8,2,5,0,0,29,16,1,0,0,0,1,0,0,0
74214.0,0,3,863,83,547,86,99,33,5,5,0,1,35,1711,0,0,0,1,1,0,0,0
66726.0,1,61,349,7,35,0,0,47,4,7,0,1,68,438,0,0,1,0,1,0,0,0
23724.0,1,65,5,23,15,0,18,14,3,8,0,0,46,75,1,0,0,0,0,0,1,0
47353.0,0,93,184,2,19,8,8,4,6,5,0,0,65,225,0,0,1,0,1,0,0,0
33444.0,1,24,8,0,8,0,0,2,2,8,0,0,73,18,0,0,1,0,1,0,0,0
54386.0,0,8,277,21,64,62,21,25,10,3,0,0,44,470,0,1,0,0,1,0,0,0
28510.0,1,72,44,5,19,0,4,19,4,5,0,0,44,91,0,1,0,0,0,0,0,0
90638.0,0,29,1156,120,915,94,144,96,10,1,0,0,34,2525,0,0,1,0,0,1,0,0
48070.0,0,33,373,14,83,6,9,19,6,7,1,1,75,504,0,1,0,0,0,0,1,0
43140.0,0,68,134,8,76,6,0,11,5,6,0,1,68,235,0,1,0,0,1,0,0,0
54959.0,0,55,1148,0,60,0,0,24,4,7,0,1,64,1232,0,0,0,1,0,0,0,0
15056.0,1,76,6,12,3,21,6,40,3,5,0,0,67,88,1,0,0,0,0,1,0,0
26954.0,1,17,4,1,11,0,0,1,2,7,0,0,54,17,0,1,0,0,0,1,0,0
22327.0,1,94,5,4,8,2,0,5,3,5,0,0,40,24,0,1,0,0,0,1,0,0
44393.0,1,86,24,2,20,2,2,10,4,4,0,0,60,60,0,1,0,0,1,0,0,0
62000.0,0,25,899,0,101,0,0,20,13,4,0,1,73,1020,0,0,0,1,0,1,0,0
31497.0,0,22,108,1,28,13,1,4,4,8,0,0,63,155,0,0,0,1,0,0,1,0
45894.0,0,15,27,2,7,0,2,13,3,5,0,0,51,51,0,0,0,0,1,0,0,0
78579.0,0,35,816,66,549,216,66,99,4,3,0,1,55,1812,0,0,1,0,0,0,0,0
67369.0,0,81,1298,0,70,37,14,42,10,4,0,1,56,1461,0,0,1,0,0,0,0,1
58401.0,0,55,10,0,11,17,29,29,2,4,0,0,65,96,0,1,0,0,0,0,0,0
62307.0,0,94,87,13,34,10,6,10,4,5,0,1,73,160,0,1,0,0,0,1,0,0
43641.0,1,50,57,2,51,4,2,23,4,6,0,0,56,139,0,0,1,0,1,0,0,0
70091.0,1,11,964,34,137,15,0,11,10,8,0,1,56,1161,0,0,1,0,1,0,0,0
78075.0,0,72,572,8,259,34,35,80,5,1,0,0,53,988,0,0,0,1,1,0,0,0
59184.0,0,6,341,142,113,259,151,66,12,5,0,1,64,1072,0,0,0,0,0,0,0,1
54809.0,1,0,63,6,57,13,13,22,5,4,0,0,48,174,0,1,0,0,1,0,0,0
58113.0,0,66,221,104,169,102,78,84,8,7,1,1,66,758,0,1,0,0,1,0,0,0
51412.0,0,42,140,3,29,4,5,14,4,4,0,0,67,195,0,0,1,0,1,0,0,0
66636.0,0,64,291,10,689,84,10,0,9,1,0,0,68,1084,0,0,1,0,0,0,1,0
50965.0,0,87,544,13,85,8,6,29,5,8,0,1,69,685,0,0,1,0,1,0,0,0
18351.0,0,1,1,12,9,0,14,7,3,7,0,0,35,43,0,1,0,0,1,0,0,0
40451.0,0,54,35,0,4,0,0,10,2,5,0,0,68,49,0,0,0,1,0,0,1,0
36317.0,0,53,87,3,25,3,2,13,4,7,0,0,60,133,0,1,0,0,0,0,1,0
42213.0,0,96,309,3,24,4,3,20,7,7,0,1,68,363,0,1,0,0,0,0,1,0
65748.0,0,58,172,73,93,95,78,34,10,1,1,0,70,545,0,1,0,0,0,0,1,0
77044.0,0,12,625,38,242,50,34,76,11,4,0,1,53,1065,0,1,0,0,0,0,1,0
74918.0,0,78,972,59,913,25,19,59,6,3,0,1,56,2047,0,1,0,0,0,0,1,0
56721.0,1,64,157,6,39,6,13,75,5,6,0,1,53,296,0,1,0,0,1,0,0,0
42160.0,1,26,48,9,45,3,15,20,4,6,0,0,50,140,0,1,0,0,0,1,0,0
61559.0,0,8,279,83,88,32,14,34,10,3,0,1,60,530,0,1,0,0,0,1,0,0
33629.0,1,49,132,0,16,0,0,4,4,9,0,0,62,152,0,0,0,1,0,0,1,0
34377.0,0,55,62,0,22,3,1,26,2,7,0,0,62,114,0,1,0,0,0,1,0,0
8940.0,1,25,1,45,3,4,6,42,3,8,0,0,39,101,1,0,0,0,0,1,0,0
26228.0,1,50,2,6,4,3,1,9,2,8,0,0,52,25,0,1,0,0,1,0,0,0
77297.0,0,84,408,61,109,48,122,41,9,4,0,1,68,789,0,0,0,0,0,0,0,0
40211.0,1,30,51,1,7,2,1,25,2,8,0,0,44,87,0,1,0,0,1,0,0,0
33438.0,1,81,62,1,16,3,2,6,4,5,0,0,67,90,0,0,0,1,0,0,0,1
75032.0,0,74,952,12,180,47,12,12,9,3,0,1,66,1215,0,0,0,1,1,0,0,0
61284.0,0,76,618,15,106,20,7,45,8,6,0,1,70,811,0,0,0,1,0,1,0,0
22518.0,1,36,11,7,12,2,2,27,2,5,0,0,39,61,0,1,0,0,1,0,0,0
54730.0,0,64,318,3,17,4,7,56,8,4,0,1,50,405,0,0,1,0,1,0,0,0
38452.0,1,62,56,0,14,0,0,2,3,7,0,0,70,72,0,0,1,0,1,0,0,0
44421.0,1,53,110,5,59,7,1,7,4,8,0,1,54,189,0,1,0,0,0,0,0,0
38197.0,1,86,23,0,11,2,1,3,3,5,0,0,39,40,0,0,0,1,0,0,1,0
41986.0,0,15,27,5,8,8,3,12,4,4,0,0,47,63,0,1,0,0,0,0,0,0
28427.0,1,67,18,3,19,3,3,6,3,8,0,0,42,52,0,1,0,0,0,0,1,0
37395.0,1,47,18,0,9,0,1,11,3,6,0,0,49,39,0,0,0,1,0,0,1,0
64722.0,1,47,303,0,280,60,147,15,11,6,0,1,54,805,0,1,0,0,1,0,0,0
55249.0,0,81,97,1,19,2,0,11,4,3,0,0,69,130,0,0,1,0,0,0,1,0
84906.0,0,98,997,15,414,99,30,76,12,2,0,1,53,1631,0,1,0,0,0,0,1,0
44213.0,1,48,95,11,35,0,4,7,5,6,0,0,73,152,0,1,0,0,0,1,0,0
25707.0,1,18,1,6,2,3,6,3,3,7,0,0,41,21,1,0,0,0,0,1,0,0
59062.0,2,74,46,1,12,3,0,9,3,4,0,0,58,71,0,0,0,1,1,0,0,0
76624.0,0,68,411,106,147,54,115,66,7,1,0,1,63,899,0,1,0,0,0,1,0,0
66000.0,0,36,244,51,270,101,0,45,5,1,0,0,78,711,0,0,1,0,0,0,1,0
27683.0,1,90,152,9,121,12,12,45,4,8,0,1,47,351,0,0,0,1,0,0,1,0
1730.0,0,65,1,1,3,1,1,1,0,20,0,0,54,8,0,1,0,0,0,0,0,0
7500.0,1,63,10,17,18,8,26,40,2,9,0,0,33,119,1,0,0,0,0,1,0,0
40521.0,1,82,12,0,5,0,0,4,2,5,0,0,57,21,0,1,0,0,0,0,1,0
20427.0,1,63,5,0,4,0,0,1,2,8,0,0,52,10,0,0,0,1,0,0,1,0
65106.0,0,55,790,19,133,12,0,19,13,6,0,1,50,973,0,1,0,0,1,0,0,0
69969.0,0,64,882,29,514,38,29,44,6,3,0,1,60,1536,0,0,0,1,1,0,0,0
67433.0,0,51,615,28,259,12,48,30,13,4,0,1,73,992,0,1,0,0,1,0,0,0
77766.0,0,97,1004,59,265,115,59,27,11,6,0,1,58,1529,0,0,0,1,1,0,0,0
74716.0,0,92,133,27,421,13,195,71,5,4,0,1,53,860,0,1,0,0,1,0,0,0
55158.0,1,72,293,0,87,4,11,23,5,7,0,1,55,418,0,0,0,1,1,0,0,0
62972.0,0,39,313,15,47,20,0,192,3,6,0,1,70,587,0,0,0,0,1,0,0,0
74190.0,0,49,151,81,86,168,91,64,11,2,0,1,50,641,0,1,0,0,1,0,0,0
39356.0,1,21,15,0,2,0,0,6,2,6,0,0,49,23,0,1,0,0,1,0,0,0
76653.0,0,91,736,63,946,219,189,126,11,2,0,1,56,2279,0,1,0,0,0,0,1,0
90687.0,0,98,982,17,672,23,34,51,8,2,0,1,42,1779,0,0,0,1,0,0,0,0
73450.0,0,85,1142,51,415,90,69,37,11,3,0,1,43,1804,0,0,1,0,0,0,1,0
31454.0,1,40,28,0,11,0,0,9,3,8,0,0,65,48,0,1,0,0,1,0,0,0
47139.0,1,2,46,0,12,0,2,23,2,7,0,0,73,83,0,1,0,0,0,1,0,0
53378.0,1,41,489,6,152,8,6,132,6,8,0,1,62,793,0,0,0,1,1,0,0,0
19656.0,1,94,25,4,9,6,8,32,3,7,0,0,55,84,0,1,0,0,0,0,1,0
45579.0,0,10,145,1,33,2,1,1,4,6,0,1,77,183,0,0,0,1,1,0,0,0
85485.0,0,73,630,26,611,44,18,54,6,2,0,1,67,1383,0,0,0,0,0,1,0,0
55956.0,0,22,760,38,104,50,9,38,4,4,0,1,81,999,0,1,0,0,1,0,0,0
64191.0,0,30,420,15,186,151,38,15,13,3,0,1,62,825,0,0,1,0,0,1,0,0
38808.0,1,21,125,17,52,3,19,30,4,8,0,1,53,246,0,1,0,0,0,1,0,0
57183.0,1,51,464,5,64,7,0,70,7,8,0,1,59,610,0,0,1,0,1,0,0,0
23748.0,1,97,6,6,29,12,15,8,3,8,0,0,57,76,0,0,1,0,0,0,0,0
66303.0,0,56,1090,12,96,16,12,60,11,8,0,0,54,1286,0,1,0,0,1,0,0,0
37368.0,1,4,3,2,11,2,2,10,2,6,0,0,50,30,0,0,1,0,1,0,0,0
40800.0,1,77,24,0,27,8,30,10,3,7,1,0,61,99,0,1,0,0,1,0,0,0
71847.0,0,95,737,21,106,55,63,210,9,3,0,1,47,1192,0,1,0,0,0,0,0,0
46149.0,0,36,254,6,71,4,0,27,7,5,0,1,50,362,0,1,0,0,1,0,0,0
78687.0,0,13,817,185,687,145,55,241,8,2,0,1,42,2130,0,1,0,0,0,0,1,0
49118.0,0,90,620,54,239,99,98,119,10,7,0,1,54,1229,0,0,0,0,0,0,0,0
37633.0,1,49,13,4,20,0,0,1,3,9,0,0,68,38,0,0,0,1,1,0,0,0
39767.0,0,18,113,61,204,34,26,47,7,8,0,1,74,485,0,0,1,0,0,0,1,0
26997.0,0,89,7,23,78,133,49,144,5,7,0,1,74,434,1,0,0,0,1,0,0,0
33986.0,1,43,16,2,18,2,1,5,3,7,0,0,55,44,0,1,0,0,0,0,0,0
57091.0,0,82,462,0,24,6,0,4,5,7,0,1,53,496,0,0,0,1,1,0,0,0
46831.0,1,84,22,2,10,6,4,34,2,4,0,0,56,78,0,0,0,0,1,0,0,0
83151.0,0,80,968,147,842,137,42,210,10,2,0,1,53,2346,0,0,1,0,1,0,0,0
52531.0,0,68,283,112,151,51,72,125,10,6,0,1,54,794,0,1,0,0,1,0,0,0
15759.0,0,12,1,2,5,6,0,3,2,7,0,0,69,17,0,1,0,0,1,0,0,0
43050.0,1,10,30,5,24,6,3,8,4,5,0,0,52,76,0,0,0,0,1,0,0,0
42997.0,1,91,4,0,5,0,1,5,2,7,0,0,48,15,0,0,0,1,0,1,0,0
48918.0,1,21,52,0,9,0,0,1,4,4,0,0,62,62,0,0,0,1,0,1,0,0
60033.0,0,28,62,1,57,19,11,48,5,2,0,0,71,198,0,0,1,0,0,0,1,0
34043.0,1,97,20,2,14,3,0,10,2,9,0,0,47,49,0,0,0,1,0,0,1,0
57811.0,0,49,545,7,114,37,21,78,11,5,0,1,59,802,0,1,0,0,0,0,1,0
78569.0,0,14,558,79,622,207,175,95,4,1,0,1,79,1736,0,1,0,0,1,0,0,0
7500.0,1,5,6,5,4,13,4,25,3,6,0,0,47,57,0,1,0,0,0,1,0,0
157733.0,1,37,39,1,9,2,0,8,1,1,0,0,54,59,0,0,1,0,0,0,1,0
23148.0,0,83,4,6,8,6,3,10,3,7,0,0,40,37,0,0,0,0,1,0,0,0
44267.0,1,48,183,5,65,3,5,49,4,9,0,1,55,310,0,1,0,0,0,0,0,0
71626.0,0,94,546,72,376,94,145,72,8,3,0,1,46,1305,0,1,0,0,1,0,0,0
60894.0,0,61,606,7,155,10,0,54,8,7,0,1,59,832,0,1,0,0,0,0,1,0
50200.0,1,70,266,6,51,8,6,64,5,8,0,1,49,401,0,1,0,0,0,0,1,0
81051.0,0,43,1142,29,249,38,29,14,12,2,0,1,60,1501,0,0,0,1,1,0,0,0
65169.0,0,23,1074,0,69,0,0,46,13,6,0,1,43,1189,0,1,0,0,1,0,0,0
59868.0,0,37,771,51,154,54,10,154,12,6,0,1,53,1194,0,1,0,0,0,0,1,0
65695.0,0,50,371,32,189,0,58,6,10,4,0,1,65,656,0,0,0,1,1,0,0,0
64857.0,0,78,556,14,717,210,0,43,10,4,0,1,69,1540,0,0,1,0,0,1,0,0
45143.0,0,74,202,5,74,11,5,14,5,7,0,1,60,311,0,0,1,0,0,0,1,0
74805.0,0,14,209,162,209,41,162,37,10,2,0,1,70,820,0,0,0,0,0,0,1,0
59060.0,1,77,35,40,111,36,40,12,7,4,0,0,36,274,0,0,0,0,1,0,0,0
27238.0,1,39,37,0,17,0,0,3,3,9,0,0,63,57,0,0,0,1,0,1,0,0
47009.0,0,89,171,45,73,59,10,90,8,4,0,0,60,448,0,1,0,0,0,0,1,0
46094.0,1,62,12,2,20,3,2,5,3,7,0,0,52,44,0,0,0,0,1,0,0,0
37235.0,1,68,20,2,9,4,6,20,2,4,0,0,41,61,0,1,0,0,0,0,1,0
81843.0,0,13,779,86,537,34,69,138,12,3,0,1,65,1643,0,0,1,0,1,0,0,0
46692.0,0,37,170,6,97,24,12,88,5,6,0,1,67,397,0,0,1,0,0,0,1,0
77382.0,0,36,491,48,231,112,105,134,12,1,0,1,57,1121,0,1,0,0,0,0,1,0
37774.0,2,28,173,8,107,7,2,176,3,9,1,1,48,473,0,1,0,0,0,1,0,0
18393.0,1,2,7,10,13,16,0,4,3,8,0,0,51,50,1,0,0,0,1,0,0,0
72828.0,0,17,1205,0,235,19,14,205,13,7,0,1,63,1678,0,0,1,0,1,0,0,0
24711.0,0,86,10,7,25,6,3,7,3,7,0,0,43,58,0,1,0,0,1,0,0,0
45503.0,1,54,97,4,44,6,1,18,4,5,0,0,50,170,0,0,0,1,1,0,0,0
6560.0,0,2,67,11,26,4,3,262,1,17,0,0,43,373,0,0,1,0,0,1,0,0
71604.0,0,3,345,53,528,98,75,97,5,4,0,1,80,1196,0,0,0,1,0,0,1,0
27244.0,1,84,6,5,17,3,24,46,2,7,0,0,46,101,0,1,0,0,1,0,0,0
48752.0,1,8,73,57,100,71,15,0,5,9,0,1,56,316,0,1,0,0,1,0,0,0
71434.0,0,4,711,36,217,172,96,168,7,4,0,1,63,1400,0,1,0,0,1,0,0,0
90842.0,0,57,774,70,118,182,187,93,13,1,0,1,77,1424,0,1,0,0,0,1,0,0
88097.0,1,24,163,0,480,0,126,75,8,9,0,1,47,844,0,0,1,0,1,0,0,0
51948.0,0,51,82,33,54,71,30,41,4,5,0,1,50,311,0,1,0,0,1,0,0,0
71853.0,0,29,358,108,413,141,97,32,6,1,0,0,43,1149,0,1,0,0,0,0,1,0
35876.0,0,13,66,2,40,4,3,14,3,6,0,0,42,129,0,0,1,0,1,0,0,0
40049.0,0,23,13,6,7,0,3,3,3,6,0,0,73,32,0,1,0,0,0,0,0,1
39660.0,1,36,139,13,78,20,13,36,3,9,0,1,43,299,0,1,0,0,0,1,0,0
50127.0,0,88,274,0,21,4,6,15,6,6,0,1,63,320,0,1,0,0,0,0,1,0
43263.0,0,2,262,6,61,0,10,102,6,5,0,1,48,441,0,0,1,0,1,0,0,0
18929.0,0,15,32,0,8,23,4,18,4,6,0,0,35,85,0,1,0,0,1,0,0,0
24367.0,1,58,2,4,2,0,11,5,2,9,0,0,43,24,1,0,0,0,0,1,0,0
26887.0,0,27,6,7,4,3,4,6,3,6,0,0,66,30,0,0,0,0,1,0,0,0
62061.0,0,12,641,7,84,0,30,38,7,6,0,1,49,800,0,1,0,0,0,0,1,0
76542.0,0,91,794,73,573,0,29,14,10,2,0,1,69,1483,0,0,0,1,0,0,1,0
70515.0,0,12,420,0,452,182,64,140,4,2,0,1,32,1258,0,1,0,0,0,1,0,0
18227.0,1,21,1,2,7,4,3,11,2,8,0,0,38,28,0,1,0,0,0,0,1,0
69139.0,0,23,86,12,75,33,15,6,5,4,0,1,60,227,0,1,0,0,1,0,0,0
69109.0,0,10,823,25,459,124,29,95,7,4,0,1,43,1555,0,1,0,0,1,0,0,0
69627.0,0,35,231,161,215,171,30,53,11,5,0,1,63,861,0,1,0,0,0,1,0,0
38136.0,1,69,8,15,27,0,20,33,2,8,0,0,47,103,0,1,0,0,1,0,0,0
62159.0,0,68,182,17,259,77,70,29,10,4,0,1,79,634,0,0,0,1,0,1,0,0
80695.0,0,85,557,129,984,193,37,18,5,2,0,1,62,1918,0,1,0,0,0,1,0,0
33316.0,1,34,79,1,31,4,4,12,4,6,0,0,54,131,0,0,1,0,0,1,0,0
58554.0,1,55,368,24,68,38,0,88,6,7,0,1,57,586,0,1,0,0,0,0,1,0
17256.0,1,10,6,4,14,8,8,22,2,8,0,0,33,62,1,0,0,0,1,0,0,0
53034.0,1,30,160,15,196,15,11,50,7,8,0,1,51,447,0,1,0,0,0,0,0,0
52203.0,0,36,488,21,238,56,108,28,11,6,0,1,75,939,0,0,0,0,0,0,1,0
59601.0,0,14,691,7,69,0,7,23,7,8,0,0,48,797,0,0,0,0,0,0,0,0
75154.0,0,79,543,10,205,160,143,82,6,3,0,1,67,1143,0,0,1,0,0,1,0,0
47025.0,0,52,254,7,108,20,0,26,5,6,0,1,49,415,0,1,0,0,0,1,0,0
37971.0,1,97,5,4,10,2,2,7,3,8,0,0,52,30,0,1,0,0,1,0,0,0
67267.0,0,0,134,11,59,15,2,30,5,2,0,0,67,251,0,1,0,0,1,0,0,0
57338.0,0,96,143,6,52,11,8,17,5,5,0,1,50,237,0,1,0,0,0,1,0,0
50523.0,1,89,51,4,24,4,7,1,4,6,0,0,65,91,0,0,0,0,0,0,1,0
56242.0,0,72,689,8,167,11,8,88,11,6,0,1,56,971,0,0,0,1,1,0,0,0
48904.0,0,1,283,10,38,0,13,27,4,8,0,1,65,371,0,1,0,0,0,1,0,0
56243.0,1,26,347,0,35,4,3,7,8,5,0,1,50,396,0,1,0,0,0,1,0,0
21355.0,1,5,5,13,14,0,5,31,2,6,0,0,40,68,0,1,0,0,1,0,0,0
57420.0,0,22,280,0,18,0,0,24,6,7,0,1,54,322,0,0,1,0,0,0,1,0
51381.5,0,39,187,5,65,26,20,14,6,5,0,1,55,317,0,0,1,0,0,0,1,0
46390.0,0,56,95,14,64,2,9,38,3,7,0,1,70,222,0,0,1,0,0,0,0,0
54342.0,1,74,84,10,34,11,10,28,4,6,0,0,69,177,0,0,0,0,0,0,1,0
51381.5,1,87,19,4,12,2,2,6,3,5,0,0,67,45,0,1,0,0,0,0,1,0
51381.5,1,49,5,1,9,2,0,4,2,7,0,0,61,21,0,0,0,0,0,1,0,0
20895.0,1,24,18,3,17,3,0,4,3,9,0,0,52,45,0,1,0,0,1,0,0,0
92344.0,0,9,992,24,694,51,19,119,5,1,0,1,77,1899,0,1,0,0,1,0,0,0
51381.5,1,17,25,1,13,0,0,3,3,7,0,0,53,42,0,0,0,1,0,0,1,0
44964.0,1,35,19,1,17,2,0,2,3,8,0,0,45,41,0,1,0,0,0,0,1,0
53761.0,1,7,158,0,76,13,7,71,3,5,0,1,53,325,0,0,1,0,1,0,0,0
22682.0,1,51,10,14,29,4,2,36,4,4,0,0,52,95,0,1,0,0,0,0,1,0
38887.0,1,17,25,1,13,0,0,3,3,7,0,0,53,42,0,0,0,1,0,0,1,0
41658.0,1,30,8,4,12,15,4,29,2,4,0,0,50,72,0,0,0,0,0,1,0,0
29791.0,1,21,14,0,6,0,0,0,3,5,0,0,53,20,0,0,0,1,1,0,0,0
63915.0,0,2,622,7,115,30,0,15,12,5,0,1,69,789,0,0,1,0,1,0,0,0
39996.0,1,85,11,0,3,0,0,1,2,6,0,0,51,15,0,1,0,0,0,0,0,0
26759.0,1,65,25,3,16,8,5,2,3,6,0,0,53,59,0,1,0,0,0,0,0,0
51039.0,1,11,100,64,79,65,0,109,4,7,0,1,56,417,0,0,0,1,1,0,0,0
60544.0,1,92,201,2,43,3,5,35,5,6,0,1,64,289,0,1,0,0,1,0,0,0
37716.0,0,4,97,1,41,6,2,41,3,7,0,1,72,188,0,1,0,0,1,0,0,0
36864.0,0,53,204,5,39,17,0,89,4,8,0,1,68,354,0,1,0,0,0,1,0,0
44511.0,1,39,513,7,133,46,14,14,8,8,0,1,55,727,0,0,1,0,1,0,0,0
36947.0,1,49,88,3,21,4,1,29,4,9,0,0,58,146,0,0,0,1,1,0,0,0
67087.0,0,40,329,35,222,130,35,43,8,4,0,1,72,794,0,0,1,0,1,0,0,0
57045.0,0,40,296,13,104,11,13,17,9,3,0,1,75,454,0,1,0,0,1,0,0,0
36957.0,1,43,100,2,16,2,1,31,2,9,0,0,72,152,0,0,0,1,0,0,0,0
69389.0,0,17,422,7,238,69,46,15,12,4,0,1,48,797,0,0,0,1,1,0,0,0
43142.0,1,84,5,1,7,2,1,4,2,7,0,0,56,20,0,0,1,0,1,0,0,0
80589.0,0,25,507,93,520,242,40,26,5,1,0,1,81,1428,0,1,0,0,1,0,0,0
34412.0,1,62,52,12,50,4,36,55,3,9,0,1,35,209,0,1,0,0,0,1,0,0
57537.0,1,83,191,56,139,51,8,100,8,4,0,1,46,545,0,1,0,0,0,1,0,0
51315.0,0,45,68,28,39,16,30,41,5,2,0,0,77,222,0,1,0,0,0,0,1,0
36026.0,2,34,20,4,10,6,4,17,3,6,0,0,53,61,0,1,0,0,1,0,0,0
24639.0,1,3,20,3,16,0,4,1,4,6,0,0,52,44,0,1,0,0,1,0,0,0
34578.0,2,1,7,0,1,0,0,0,2,6,0,0,53,8,0,0,0,1,0,0,1,0
65704.0,0,18,279,172,74,38,8,246,10,1,0,0,53,817,0,0,0,0,0,1,0,0
54132.0,0,81,30,1,8,0,0,3,3,7,0,0,56,42,0,0,0,1,0,0,1,0
28164.0,1,23,3,18,26,11,8,12,4,7,0,0,55,78,0,1,0,0,1,0,0,0
43269.0,1,61,10,1,7,0,0,1,2,8,0,0,53,19,0,0,0,1,1,0,0,0
38741.0,1,60,7,10,17,8,6,13,3,7,0,0,67,61,0,0,0,0,0,1,0,0
31907.0,0,75,33,87,64,175,16,74,6,7,0,1,53,449,0,1,0,0,0,1,0,0
31163.0,1,54,2,3,10,11,2,10,3,6,0,0,52,38,0,0,0,0,0,0,0,0
92533.0,0,84,693,21,118,110,147,42,11,2,0,1,40,1131,0,1,0,0,1,0,0,0
34853.0,1,75,9,3,15,2,3,2,3,6,0,0,52,34,0,1,0,0,0,1,0,0
70844.0,1,16,129,26,67,3,67,2,5,7,0,1,58,294,0,1,0,0,0,0,0,0
31086.0,1,79,16,2,11,3,0,16,2,8,0,0,46,48,0,0,0,0,1,0,0,0
20491.0,0,16,5,4,5,4,2,10,2,7,0,0,39,30,0,0,0,0,0,0,1,0
42523.0,0,96,14,36,11,3,26,35,4,2,0,0,61,125,0,1,0,0,1,0,0,0
33402.0,1,60,26,2,19,10,5,8,3,8,0,0,73,70,0,1,0,0,0,0,1,0
36408.0,1,11,9,1,4,3,2,3,2,6,0,0,76,22,0,0,1,0,1,0,0,0
21645.0,1,75,14,0,23,4,5,19,3,9,0,0,46,65,0,1,0,0,0,0,1,0
78427.0,0,36,972,19,595,180,26,138,10,3,0,0,77,1930,0,0,1,0,0,0,0,1
82657.0,0,71,966,168,672,246,105,126,10,4,0,1,79,2283,0,1,0,0,0,0,1,0
51876.0,0,88,99,27,102,28,48,6,8,1,0,0,67,310,0,1,0,0,1,0,0,0
78041.0,0,93,482,35,553,72,160,17,9,2,0,1,54,1319,0,0,0,0,1,0,0,0
52852.0,0,93,714,8,99,11,0,47,5,8,0,1,68,879,0,1,0,0,1,0,0,0
70038.0,0,54,587,54,348,71,54,130,8,2,0,1,43,1244,0,0,0,1,0,0,1,0
69401.0,0,41,399,27,159,58,8,39,5,2,0,1,52,690,0,0,0,0,0,0,1,0
46053.0,1,46,56,10,92,19,7,25,4,5,0,0,53,209,0,1,0,0,0,0,1,0
77343.0,0,28,227,151,573,98,54,31,9,1,0,0,60,1134,0,1,0,0,1,0,0,0
73892.0,0,40,703,102,601,0,58,43,8,1,0,0,72,1507,0,1,0,0,0,1,0,0
40304.0,1,82,37,0,17,0,0,3,3,7,0,0,58,57,0,0,0,1,0,1,0,0
32727.0,0,38,167,13,180,86,13,70,5,8,0,1,60,529,0,0,0,1,0,0,1,0
43300.0,0,87,91,3,52,2,1,31,4,8,0,1,54,180,0,1,0,0,0,0,0,0
26290.0,1,49,15,8,16,11,5,22,4,6,0,0,53,77,0,1,0,0,0,0,1,0
93790.0,0,16,1302,68,731,89,114,45,12,2,0,1,55,2349,0,1,0,0,0,1,0,0
38410.0,0,65,153,64,123,116,64,14,9,6,0,1,51,534,0,0,0,1,1,0,0,0
64866.0,0,9,508,5,21,7,5,10,7,5,0,1,75,556,0,0,1,0,0,0,0,1
57957.0,0,24,290,59,177,77,5,29,8,3,1,1,66,637,0,1,0,0,0,0,1,0
16531.0,1,43,2,13,6,7,5,11,3,7,0,0,47,44,0,1,0,0,0,0,1,0
28072.0,1,10,30,0,10,2,0,5,3,7,0,0,39,47,0,0,1,0,1,0,0,0
49476.0,0,29,386,23,95,54,41,196,5,2,0,0,62,795,0,0,1,0,0,0,0,0
50725.0,0,45,443,10,75,0,10,48,8,8,0,1,72,586,0,1,0,0,1,0,0,0
41145.0,1,20,9,0,3,0,0,1,3,3,0,0,75,13,0,0,0,1,1,0,0,0
67419.0,0,29,846,84,352,91,56,42,8,5,0,1,55,1471,0,1,0,0,0,0,1,0
23162.0,1,82,8,3,9,19,4,22,3,6,0,0,55,65,0,0,0,0,1,0,0,0
34380.0,1,68,72,7,58,13,1,24,3,8,0,1,48,175,0,1,0,0,1,0,0,0
34704.0,0,65,29,0,5,0,1,5,3,5,0,0,59,40,0,1,0,0,0,1,0,0
94871.0,0,99,169,24,553,188,0,144,4,7,0,1,56,1078,0,0,0,1,1,0,0,0
65148.0,0,9,460,35,422,33,12,153,7,4,0,1,67,1115,0,1,0,0,1,0,0,0
39898.0,0,20,69,8,26,12,7,12,4,7,0,0,71,134,0,1,0,0,0,0,1,0
59892.0,0,26,73,0,13,0,1,0,3,3,0,0,55,87,0,0,0,1,1,0,0,0
41020.0,0,68,112,1,54,7,7,36,4,3,0,0,38,217,0,0,1,0,0,1,0,0
57072.0,0,79,944,0,60,0,0,30,13,5,0,1,64,1034,0,0,0,1,1,0,0,0
19414.0,1,32,2,3,12,3,5,7,3,8,0,0,44,32,0,0,0,0,0,0,1,0
19107.0,1,49,2,4,9,10,5,16,3,7,0,0,45,46,0,1,0,0,1,0,0,0
75484.0,0,50,378,97,259,197,194,34,6,4,0,1,49,1159,0,0,0,0,0,0,1,0
